graph,n,m,degree,frequency
exact197.gr,620,35188,142,5
exact197.gr,620,35188,143,4
exact197.gr,620,35188,144,6
exact197.gr,620,35188,145,4
exact197.gr,620,35188,146,4
exact197.gr,620,35188,147,2
exact197.gr,620,35188,148,6
exact197.gr,620,35188,149,3
exact197.gr,620,35188,150,2
exact197.gr,620,35188,151,5
exact197.gr,620,35188,152,5
exact197.gr,620,35188,153,6
exact197.gr,620,35188,154,2
exact197.gr,620,35188,155,2
exact197.gr,620,35188,156,4
exact197.gr,620,35188,157,5
exact197.gr,620,35188,158,5
exact197.gr,620,35188,159,3
exact197.gr,620,35188,160,2
exact197.gr,620,35188,161,5
exact197.gr,620,35188,162,6
exact197.gr,620,35188,163,3
exact197.gr,620,35188,164,3
exact197.gr,620,35188,165,2
exact197.gr,620,35188,166,2
exact197.gr,620,35188,167,2
exact197.gr,620,35188,168,1
exact197.gr,620,35188,169,2
exact197.gr,620,35188,171,2
exact197.gr,620,35188,172,3
exact197.gr,620,35188,173,1
exact197.gr,620,35188,175,1
exact197.gr,620,35188,176,2
exact197.gr,620,35188,177,1
exact197.gr,620,35188,179,3
exact197.gr,620,35188,180,1
exact197.gr,620,35188,181,2
exact197.gr,620,35188,182,2
exact197.gr,620,35188,183,1
exact197.gr,620,35188,185,1
exact197.gr,620,35188,188,1
exact197.gr,620,35188,192,2
exact197.gr,620,35188,193,2
exact197.gr,620,35188,195,1
exact197.gr,620,35188,199,1
exact197.gr,620,35188,201,2
exact197.gr,620,35188,202,1
exact197.gr,620,35188,203,1
exact197.gr,620,35188,204,2
exact197.gr,620,35188,205,1
exact197.gr,620,35188,206,1
exact197.gr,620,35188,209,1
exact197.gr,620,35188,210,3
exact197.gr,620,35188,211,1
exact197.gr,620,35188,215,1
exact197.gr,620,35188,219,1
exact197.gr,620,35188,222,1
exact197.gr,620,35188,223,1
exact197.gr,620,35188,224,1
exact197.gr,620,35188,227,2
exact197.gr,620,35188,230,1
exact197.gr,620,35188,233,1
exact197.gr,620,35188,248,1
exact197.gr,620,35188,253,1
exact197.gr,620,35188,265,1
exact197.gr,620,35188,285,1
exact197.gr,620,35188,292,1
exact197.gr,620,35188,297,1
exact197.gr,620,35188,303,1
exact197.gr,620,35188,327,1
exact199.gr,620,163863,120,1
exact199.gr,620,163863,193,1
exact199.gr,620,163863,229,1
exact199.gr,620,163863,270,1
exact199.gr,620,163863,281,1
exact199.gr,620,163863,285,1
exact199.gr,620,163863,313,1
exact199.gr,620,163863,317,1
exact199.gr,620,163863,319,1
exact199.gr,620,163863,331,1
exact199.gr,620,163863,335,1
exact199.gr,620,163863,336,1
exact199.gr,620,163863,339,1
exact199.gr,620,163863,345,1
exact199.gr,620,163863,348,1
exact199.gr,620,163863,350,1
exact199.gr,620,163863,355,1
exact199.gr,620,163863,358,1
exact199.gr,620,163863,363,1
exact199.gr,620,163863,366,1
exact199.gr,620,163863,368,1
exact199.gr,620,163863,371,2
exact199.gr,620,163863,372,1
exact199.gr,620,163863,373,2
exact199.gr,620,163863,380,1
exact199.gr,620,163863,381,1
exact199.gr,620,163863,382,1
exact199.gr,620,163863,385,1
exact199.gr,620,163863,387,1
exact199.gr,620,163863,396,1
exact199.gr,620,163863,398,2
exact199.gr,620,163863,401,1
exact199.gr,620,163863,405,2
exact199.gr,620,163863,407,1
exact199.gr,620,163863,411,1
exact199.gr,620,163863,412,4
exact199.gr,620,163863,414,2
exact199.gr,620,163863,416,1
exact199.gr,620,163863,417,1
exact199.gr,620,163863,419,2
exact199.gr,620,163863,420,2
exact199.gr,620,163863,421,1
exact199.gr,620,163863,423,3
exact199.gr,620,163863,424,1
exact199.gr,620,163863,425,1
exact199.gr,620,163863,426,2
exact199.gr,620,163863,428,3
exact199.gr,620,163863,430,1
exact199.gr,620,163863,431,2
exact199.gr,620,163863,432,1
exact199.gr,620,163863,434,2
exact199.gr,620,163863,435,2
exact199.gr,620,163863,438,3
exact199.gr,620,163863,440,2
exact199.gr,620,163863,441,1
exact199.gr,620,163863,442,3
exact199.gr,620,163863,443,2
exact199.gr,620,163863,445,5
exact199.gr,620,163863,446,2
exact199.gr,620,163863,447,1
exact199.gr,620,163863,448,2
exact199.gr,620,163863,449,1
exact199.gr,620,163863,450,1
exact199.gr,620,163863,451,2
exact199.gr,620,163863,452,3
exact199.gr,620,163863,453,3
exact199.gr,620,163863,454,1
exact199.gr,620,163863,455,2
exact199.gr,620,163863,456,2
exact199.gr,620,163863,457,1
exact199.gr,620,163863,461,4
exact199.gr,620,163863,462,2
exact199.gr,620,163863,463,1
exact199.gr,620,163863,464,1
exact199.gr,620,163863,465,2
exact199.gr,620,163863,466,4
exact199.gr,620,163863,468,2
exact199.gr,620,163863,471,4
exact199.gr,620,163863,473,1
exact199.gr,620,163863,474,5
exact199.gr,620,163863,475,1
exact199.gr,620,163863,478,3
exact199.gr,620,163863,479,4
exact199.gr,620,163863,480,3
exact199.gr,620,163863,481,2
exact199.gr,620,163863,482,2
exact199.gr,620,163863,483,1
exact199.gr,620,163863,484,2
exact199.gr,620,163863,485,2
exact199.gr,620,163863,486,6
exact199.gr,620,163863,487,3
exact199.gr,620,163863,488,1
exact199.gr,620,163863,489,4
exact199.gr,620,163863,490,2
exact199.gr,620,163863,491,2
exact199.gr,620,163863,492,2
exact199.gr,620,163863,493,3
exact199.gr,620,163863,494,2
exact199.gr,620,163863,495,3
exact199.gr,620,163863,496,2
exact199.gr,620,163863,497,4
exact199.gr,620,163863,498,1
exact199.gr,620,163863,499,1
exact199.gr,620,163863,500,1
exact199.gr,620,163863,501,5
exact199.gr,620,163863,502,2
exact199.gr,620,163863,503,2
exact199.gr,620,163863,504,3
exact199.gr,620,163863,505,3
exact199.gr,620,163863,506,3
exact199.gr,620,163863,507,3
exact199.gr,620,163863,509,3
exact199.gr,620,163863,510,2
exact199.gr,620,163863,511,2
exact199.gr,620,163863,512,3
exact199.gr,620,163863,513,1
exact199.gr,620,163863,514,2
exact199.gr,620,163863,515,4
exact199.gr,620,163863,516,4
exact199.gr,620,163863,517,3
exact199.gr,620,163863,518,5
exact199.gr,620,163863,519,7
exact199.gr,620,163863,520,1
exact199.gr,620,163863,521,1
exact199.gr,620,163863,522,5
exact199.gr,620,163863,523,3
exact199.gr,620,163863,524,2
exact199.gr,620,163863,525,3
exact199.gr,620,163863,526,4
exact199.gr,620,163863,527,3
exact199.gr,620,163863,528,2
exact199.gr,620,163863,529,3
exact199.gr,620,163863,530,3
exact199.gr,620,163863,531,5
exact199.gr,620,163863,532,1
exact199.gr,620,163863,533,3
exact199.gr,620,163863,534,1
exact199.gr,620,163863,535,4
exact199.gr,620,163863,536,4
exact199.gr,620,163863,537,4
exact199.gr,620,163863,538,2
exact199.gr,620,163863,539,4
exact199.gr,620,163863,540,4
exact199.gr,620,163863,541,3
exact199.gr,620,163863,542,5
exact199.gr,620,163863,543,5
exact199.gr,620,163863,544,3
exact199.gr,620,163863,545,2
exact199.gr,620,163863,546,6
exact199.gr,620,163863,547,3
exact199.gr,620,163863,548,2
exact199.gr,620,163863,549,3
exact199.gr,620,163863,550,1
exact199.gr,620,163863,551,4
exact199.gr,620,163863,553,3
exact199.gr,620,163863,554,2
exact199.gr,620,163863,555,4
exact199.gr,620,163863,556,2
exact199.gr,620,163863,558,5
exact199.gr,620,163863,559,5
exact199.gr,620,163863,560,3
exact199.gr,620,163863,561,4
exact199.gr,620,163863,562,5
exact199.gr,620,163863,563,2
exact199.gr,620,163863,564,1
exact199.gr,620,163863,565,2
exact199.gr,620,163863,566,2
exact199.gr,620,163863,567,2
exact199.gr,620,163863,568,1
exact199.gr,620,163863,569,1
exact199.gr,620,163863,570,6
exact199.gr,620,163863,571,2
exact199.gr,620,163863,573,3
exact199.gr,620,163863,574,2
exact199.gr,620,163863,575,2
exact199.gr,620,163863,576,4
exact199.gr,620,163863,577,3
exact199.gr,620,163863,578,5
exact199.gr,620,163863,579,2
exact199.gr,620,163863,580,1
exact199.gr,620,163863,581,2
exact199.gr,620,163863,582,8
exact199.gr,620,163863,583,2
exact199.gr,620,163863,584,2
exact199.gr,620,163863,586,1
exact199.gr,620,163863,587,3
exact199.gr,620,163863,588,6
exact199.gr,620,163863,589,6
exact199.gr,620,163863,590,7
exact199.gr,620,163863,591,8
exact199.gr,620,163863,593,7
exact199.gr,620,163863,594,1
exact199.gr,620,163863,596,5
exact199.gr,620,163863,597,6
exact199.gr,620,163863,598,5
exact199.gr,620,163863,599,5
exact199.gr,620,163863,600,9
exact199.gr,620,163863,601,5
exact199.gr,620,163863,602,11
exact199.gr,620,163863,603,3
exact199.gr,620,163863,604,6
exact199.gr,620,163863,605,6
exact199.gr,620,163863,606,6
exact199.gr,620,163863,607,5
exact199.gr,620,163863,608,8
exact199.gr,620,163863,609,7
exact199.gr,620,163863,610,6
exact199.gr,620,163863,611,5
exact199.gr,620,163863,612,2
exact199.gr,620,163863,613,9
exact199.gr,620,163863,614,6
exact199.gr,620,163863,615,8
exact199.gr,620,163863,616,9
exact199.gr,620,163863,617,2
exact199.gr,620,163863,618,12
exact199.gr,620,163863,619,1
